seed,bin_lo,bin_hi,n,emp,true,z
4,2.7,2.8000000000000007,1765,0.19490084985835693,0.19703869211073113,-0.2258005231360051
4,2.8000000000000007,2.9000000000000004,1439,0.21195274496177902,0.21611268625607108,-0.38339871240099627
4,2.9000000000000004,3.0,962,0.2182952182952183,0.2402437411134002,-1.5934177412473804
5,-3.0,-2.9,1045,0.3875598086124402,0.3779267573285482,0.6422401264414489
5,-2.9,-2.8,1339,0.4107542942494399,0.420441774435223,-0.7181243427372592
5,-2.8,-2.7,1816,0.47577092511013214,0.46031617037142997,1.3213632407567515
5,-2.7,-2.6,2401,0.5031236984589754,0.4966456214247859,0.6348658363487939
5,-2.6,-2.5,3030,0.5118811881188119,0.5249445886759024,-1.439954241898805
5,-2.5,-2.4,3958,0.538655886811521,0.542802507678503,-0.5236720335828469
5,-2.4,-2.3,5086,0.5597719229256783,0.5482205569050738,1.6553149297638652
5,-2.3,-2.2,6319,0.5331539800601361,0.5408128611789896,-1.2217184789534177
5,-2.2,-2.1,7922,0.5223428427164858,0.521188219091627,0.2057207739412164
5,-2.1,-2.0,9787,0.48901604168795343,0.4911177949247635,-0.4159154483296189
5,-2.0,-1.9,11882,0.4481568759468103,0.4542626435043901,-1.3367176657542676
5,-1.9,-1.7999999999999998,14399,0.4112091117438711,0.4133015296307423,-0.5098866079623539
5,-1.7999999999999998,-1.7,17446,0.37057205089991974,0.3711488113250748,-0.15768682444844548
5,-1.7,-1.5999999999999999,20426,0.328209145207089,0.33075379963033186,-0.7729921740377632
5,-1.5999999999999999,-1.5,23626,0.2931092863794125,0.29355137385293334,-0.1492179118365562
5,-1.5,-1.4,27824,0.2635135135135135,0.26073647621820845,1.0550935295049264
5,-1.4,-1.2999999999999998,32209,0.23064981837374646,0.23295682924307226,-0.9794688626184809
5,-1.2999999999999998,-1.2,36516,0.2107843137254902,0.2103461535554988,0.20544180903481574
5,-1.2,-1.0999999999999999,41204,0.19294243277351714,0.19258994825412634,0.18144535438605483
5,-1.0999999999999999,-1.0,46076,0.17931244031599966,0.17952953045893244,-0.12141659926085785
5,-1.0,-0.8999999999999999,50633,0.1707187012422728,0.1708226904503171,-0.06217397258588272
5,-0.8999999999999999,-0.7999999999999998,55632,0.16695427092320966,0.16627785511237433,0.42849742029641386
5,-0.7999999999999998,-0.6999999999999997,60035,0.1644707254101774,0.16572296332124006,-0.8251684510992963
5,-0.6999999999999997,-0.5999999999999996,64731,0.17050563099596794,0.16914773220486773,0.9215705020964111
5,-0.5999999999999996,-0.5,68459,0.1763975518193371,0.17665701974470632,-0.17800947180764873
5,-0.5,-0.3999999999999999,72180,0.19074535882515933,0.18848583038462643,1.5521684220346001
5,-0.3999999999999999,-0.2999999999999998,74894,0.20527679119822684,0.20488148190394703,0.26803607584971145
5,-0.2999999999999998,-0.19999999999999973,77271,0.22747214349497225,0.22615435436151243,0.8756378777963438
5,-0.19999999999999973,-0.09999999999999964,78893,0.2521262976436439,0.252473191821512,-0.22428241562613746
5,-0.09999999999999964,0.0,79814,0.2853885283283634,0.2838949471882757,0.9358390406645315
5,0.0,0.10000000000000009,79422,0.31972249502656697,0.31997508122032425,-0.1526017540450453
5,0.10000000000000009,0.20000000000000018,79229,0.3597167703744841,0.3596173286515762,0.05832713389195448
5,0.20000000000000018,0.30000000000000027,77103,0.4020077039803899,0.40140371374570083,0.3421431527909432
5,0.30000000000000027,0.40000000000000036,75269,0.44290478151695917,0.44309916131252225,-0.10735438643419191
5,0.40000000000000036,0.5,71847,0.48025665650618676,0.48153711516008557,-0.6869041807514878
5,0.5,0.6000000000000001,68181,0.5124008154764523,0.5135937698376155,-0.6232267339848182
5,0.6000000000000001,0.7000000000000002,64587,0.5387307043213031,0.5363373567113441,1.2197147039549783
5,0.7000000000000002,0.8000000000000003,60164,0.5456585333421979,0.5474116977777578,-0.863937457622096
5,0.8000000000000003,0.9000000000000004,55527,0.5456264519963261,0.5455975445844937,0.013680588392365549
5,0.9000000000000004,1.0,51204,0.5331419420357785,0.5311240087591121,0.9150225185947959
5,1.0,1.1000000000000005,46492,0.5046674696722017,0.5054501222120772,-0.3375311904557332
5,1.1000000000000005,1.2000000000000002,41289,0.47116665455690376,0.47133188318568847,-0.06725855180630974
5,1.2000000000000002,1.2999999999999998,36572,0.4332002624958985,0.43166262799496624,0.593679616368505
5,1.2999999999999998,1.4000000000000004,32010,0.38972196188691033,0.38969815393599977,0.008734304720481601
5,1.4000000000000004,1.5,27870,0.34409759598134193,0.34832385471188465,-1.4808703727860837
5,1.5,1.6000000000000005,23953,0.30998204817768127,0.30948920958102766,0.16499723970082752
5,1.6000000000000005,1.7000000000000002,20188,0.2755102040816326,0.27457428662547595,0.29795988012094854
5,1.7000000000000002,1.8000000000000007,17477,0.24695313841048236,0.244695746459165,0.6941706382148101
5,1.8000000000000007,1.9000000000000004,14473,0.22179230290886479,0.2197216449656317,0.60162578731925
5,1.9000000000000004,2.0,11933,0.19684907399648036,0.19979211107357958,-0.8040442890528026
5,2.0,2.1000000000000005,9874,0.1817905610694754,0.1847702853144072,-0.7628981659847524
5,2.1000000000000005,2.2,7883,0.17569453253837372,0.1741744913328533,0.3558481416160476
5,2.2,2.3000000000000007,6448,0.16904466501240695,0.16776954772999536,0.274021272017105
5,2.3000000000000007,2.4000000000000004,5034,0.16607071911005164,0.16547668903527143,0.11341680039116131
5,2.4000000000000004,2.5,4003,0.1676242817886585,0.16712470903644017,0.08471907727236432
5,2.5,2.6000000000000005,3111,0.17422050787528126,0.17285803853434487,0.20097494886471698
5,2.6000000000000005,2.7,2383,0.1829626521191775,0.1826753327110979,0.03629858767018859
5,2.7,2.8000000000000007,1840,0.18206521739130435,0.1970618210476667,-1.6171843316996288
5,2.8000000000000007,2.9000000000000004,1337,0.20418848167539266,0.21620415294533177,-1.0672846096570858
5,2.9000000000000004,3.0,1060,0.22169811320754718,0.23981505534151457,-1.3814652839226893
6,-3.0,-2.9,1102,0.35753176043557167,0.37749409396425293,-1.367021314086843
6,-2.9,-2.8,1411,0.4344436569808646,0.41970925856708613,1.1214988180641805
6,-2.8,-2.7,1873,0.45381740523224773,0.46045835107721084,-0.5766219400873375
6,-2.7,-2.6,2482,0.5024174053182917,0.49698219301310004,0.5415708837692608
6,-2.6,-2.5,3212,0.5277085927770859,0.5251296634958591,0.29268900280852667
6,-2.5,-2.4,3985,0.5294855708908407,0.5427761637048523,-1.6841613650203817
6,-2.4,-2.3,5103,0.5526161081716637,0.5482156597612394,0.6316382372107279
6,-2.3,-2.2,6482,0.5399568034557235,0.5406758205648562,-0.11616240902197802
6,-2.2,-2.1,7851,0.5251560310788435,0.5209593489138944,0.7443556091842369
6,-2.1,-2.0,9936,0.5022141706924316,0.49113422769593634,2.209233380734248
6,-2.0,-1.9,11977,0.45270101026968357,0.45415759778519255,-0.3201648728515045
6,-1.9,-1.7999999999999998,14282,0.4103766979414648,0.4132274859225796,-0.6918786859664529
6,-1.7999999999999998,-1.7,17230,0.36987811955890887,0.37114915738925136,-0.34534490452064853
6,-1.7,-1.5999999999999999,20379,0.3292605132734678,0.3306826062541255,-0.4315167874368828
6,-1.5999999999999999,-1.5,24022,0.2888602114728166,0.293543998818345,-1.5941257895511336
6,-1.5,-1.4,27804,0.25672565098546973,0.2607576061842361,-1.5312898809227045
6,-1.4,-1.2999999999999998,32111,0.23060633427797328,0.23297814633185995,-1.005415845451164
6,-1.2999999999999998,-1.2,36623,0.21513802801518173,0.210341286310133,2.2523781877189646
6,-1.2,-1.0999999999999999,41014,0.18917930462768812,0.1926063980737533,-1.7600054125010314
6,-1.0999999999999999,-1.0,46080,0.18209635416666667,0.17951246881098734,1.4452606326198327
6,-1.0,-0.8999999999999999,51018,0.17031243874710886,0.17083241978777036,-0.31206346092105347
6,-0.8999999999999999,-0.7999999999999998,55110,0.16715659589911086,0.166273446445888,0.5568345109184075
6,-0.7999999999999998,-0.6999999999999997,59986,0.16632214183309438,0.16572160776207315,0.39556470759317425
6,-0.6999999999999997,-0.5999999999999996,64780,0.17006792219820932,0.16915046228123015,0.6228877435604981
6,-0.5999999999999996,-0.5,68689,0.17736464353826667,0.17667913091141066,0.47106611622974687
6,-0.5,-0.3999999999999999,72735,0.18790128548841686,0.1884913589666487,-0.40689796658377403
6,-0.3999999999999999,-0.2999999999999998,75245,0.20604691341617384,0.20490183960887634,0.778196011920814
6,-0.2999999999999998,-0.19999999999999973,77325,0.22795990947300357,0.226158916151859,1.1971244971572843
6,-0.19999999999999973,-0.09999999999999964,78806,0.25402888104966626,0.2525171890130707,0.9767802938012909
6,-0.09999999999999964,0.0,79264,0.2843787848203472,0.2838897982366571,0.3053304463238001
6,0.0,0.10000000000000009,79343,0.32496880632191877,0.31988477020377143,3.070258228612848
6,0.10000000000000009,0.20000000000000018,78577,0.35876910546343077,0.35972259415571256,-0.5569232158205446
6,0.20000000000000018,0.30000000000000027,77723,0.4008208638369595,0.40144199641860207,-0.35326008208548904
6,0.30000000000000027,0.40000000000000036,75149,0.44423744826943806,0.4431432769296765,0.6038139212293941
6,0.40000000000000036,0.5,72009,0.48189809607132444,0.4814607933485403,0.23485743224533884
6,0.5,0.6000000000000001,68356,0.5126689683422084,0.5136504092518855,-0.51338642492091
6,0.6000000000000001,0.7000000000000002,64614,0.54031634011205,0.5363223156731318,2.035883864164383
6,0.7000000000000002,0.8000000000000003,60133,0.5461227612126454,0.5474209254753649,-0.6395553739272513
6,0.8000000000000003,0.9000000000000004,55687,0.5467344263472623,0.5455989639986454,0.5381374591519259
6,0.9000000000000004,1.0,50401,0.5285609412511657,0.5311154686414302,-1.149218774665682
6,1.0,1.1000000000000005,45645,0.5023770402015555,0.5054260538826983,-1.3029013947911228
6,1.1000000000000005,1.2000000000000002,41423,0.4743741399705478,0.47135898521245606,1.2293457943214232
6,1.2000000000000002,1.2999999999999998,36389,0.42952540602929457,0.4316008428566492,-0.7993311256311282
6,1.2999999999999998,1.4000000000000004,32070,0.39367009666354846,0.3897460880806373,1.440898071679856
6,1.4000000000000004,1.5,27992,0.3460988853958274,0.34842040373700695,-0.8151800750863643
6,1.5,1.6000000000000005,23821,0.305024977960623,0.3094761869120264,-1.4861239307563998
6,1.6000000000000005,1.7000000000000002,20406,0.2737430167597765,0.2745747345359365,-0.26621241178118393
6,1.7000000000000002,1.8000000000000007,17425,0.25067431850789096,0.24470175430936475,1.8338737774805665
6,1.8000000000000007,1.9000000000000004,14494,0.21953911963571132,0.21974303865598335,-0.059289184316172
6,1.9000000000000004,2.0,12063,0.1997015667744342,0.19983846174664902,-0.03759990838867474
6,2.0,2.1000000000000005,9757,0.18673772676027467,0.18476765075396864,0.5014036180743713
6,2.1000000000000005,2.2,8069,0.17784112033709257,0.17417483139950074,0.868359958852513
6,2.2,2.3000000000000007,6363,0.1639163916391639,0.1677733630144123,-0.8233700514246726
6,2.3000000000000007,2.4000000000000004,5036,0.16282764098490865,0.1654798921737087,-0.5064848929629184
6,2.4000000000000004,2.5,4025,0.1662111801242236,0.16714890742119734,-0.1594498260371355
6,2.5,2.6000000000000005,3135,0.1674641148325359,0.1728721779413601,-0.8007771221283722
6,2.6000000000000005,2.7,2426,0.1760098928276999,0.18272332828158264,-0.8556746504022046
6,2.7,2.8000000000000007,1803,0.19079312257348863,0.1969882603605486,-0.6614053654979606
6,2.8000000000000007,2.9000000000000004,1393,0.20674802584350324,0.21648806001518842,-0.8826657090570232
6,2.9000000000000004,3.0,1040,0.23846153846153847,0.24005637232002844,-0.12041616967447392
7,-3.0,-2.9,1013,0.39782823297137215,0.37750832409408097,1.334124741938566
7,-2.9,-2.8,1300,0.43153846153846154,0.4199616660454842,0.8457205126673625
7,-2.8,-2.7,1879,0.47791378392762107,0.4603942173734512,1.5236440486062168
7,-2.7,-2.6,2462,0.5085296506904955,0.49704407224412533,1.1398152986185492
7,-2.6,-2.5,3088,0.5343264248704663,0.5251433441629775,1.0218963536191672
7,-2.5,-2.4,4041,0.5436773075971294,0.5427763365207864,0.11496892540934393
7,-2.4,-2.3,5001,0.5464907018596281,0.5482367858247039,-0.2481155781630072
7,-2.3,-2.2,6373,0.5371096814686961,0.5406998634065839,-0.5751246734507561
7,-2.2,-2.1,7913,0.5185138379881208,0.5211096505699938,-0.46223339133581937
7,-2.1,-2.0,9553,0.49544645661048886,0.4912239137644888,0.8255452032769817
7,-2.0,-1.9,11750,0.4419574468085106,0.45432372121886144,-2.6922015428125943
7,-1.9,-1.7999999999999998,14450,0.4094809688581315,0.41321622676585584,-0.9118571038050024
7,-1.7999999999999998,-1.7,17224,0.370355318160706,0.37114933702634334,-0.21569979062350084
7,-1.7,-1.5999999999999999,20642,0.32937699835287276,0.3306282544809093,-0.3821364228034977
7,-1.5999999999999999,-1.5,24222,0.28948889439352654,0.2935175112728291,-1.3768710193202836
7,-1.5,-1.4,27732,0.26052935237271024,0.2607809975415506,-0.09544532487489106
7,-1.4,-1.2999999999999998,32154,0.23147975368538906,0.23303948421522272,-0.6615547900314115
7,-1.2999999999999998,-1.2,36227,0.20854611201589973,0.21029944093389935,-0.8188970366057008
7,-1.2,-1.0999999999999999,41374,0.19420408952482235,0.19261556598478258,0.8193539152876663
7,-1.0999999999999999,-1.0,46111,0.18108477369824988,0.17949984904096003,0.8868282432576039
7,-1.0,-0.8999999999999999,50366,0.16697772306714848,0.17082374680614876,-2.293417602612973
7,-0.8999999999999999,-0.7999999999999998,55362,0.16560095372277014,0.16627825958509643,-0.4280183828283571
7,-0.7999999999999998,-0.6999999999999997,60232,0.16811661575242395,0.16572366186953785,1.5794313258528647
7,-0.6999999999999997,-0.5999999999999996,64985,0.17150111564207124,0.16914403908937523,1.6028357879028674
7,-0.5999999999999996,-0.5,68469,0.17530561275905884,0.17667967404581006,-0.9427040719319935
7,-0.5,-0.3999999999999999,71941,0.18825148385482549,0.18850395413706747,-0.17313906362747009
7,-0.3999999999999999,-0.2999999999999998,75312,0.2024245804121521,0.2048628251639975,-1.6578940793542838
7,-0.2999999999999998,-0.19999999999999973,77283,0.22600054345716394,0.22614911008441077,-0.09872727851894622
7,-0.19999999999999973,-0.09999999999999964,78648,0.2496821279625674,0.25252718736074053,-1.8364681812695771
7,-0.09999999999999964,0.0,80129,0.2846160566087184,0.28389016566744335,0.45572331202203326
7,0.0,0.10000000000000009,79325,0.316924046643555,0.3199372867058247,-1.8194153846267778
7,0.10000000000000009,0.20000000000000018,78960,0.3602456940222898,0.3596692039960978,0.33755266905127
7,0.20000000000000018,0.30000000000000027,77390,0.4008528233621915,0.40151570407178366,-0.3761838584311373
7,0.30000000000000027,0.40000000000000036,74935,0.4453593114032161,0.4431662398725361,1.2085066361746786
7,0.40000000000000036,0.5,72653,0.47856248193467577,0.4815582610416718,-1.6160774319722873
7,0.5,0.6000000000000001,68612,0.5160030315396723,0.5136184146908445,1.2497115759872068
7,0.6000000000000001,0.7000000000000002,64853,0.5340385178788953,0.5363698826396812,-1.1905763492050496
7,0.7000000000000002,0.8000000000000003,60383,0.5468095324843085,0.5474227942538831,-0.3027578817375888
7,0.8000000000000003,0.9000000000000004,55184,0.5454117135401566,0.5456121163244381,-0.09454857014104111
7,0.9000000000000004,1.0,50832,0.5301188227887944,0.5311038470440977,-0.44502813171090544
7,1.0,1.1000000000000005,45932,0.5042671775668379,0.5054727343815296,-0.516774853571221
7,1.1000000000000005,1.2000000000000002,41272,0.473420236479938,0.4713034067306117,0.8615096417234225
7,1.2000000000000002,1.2999999999999998,36488,0.4287162902872177,0.43156103974757026,-1.0971247685547587
7,1.2999999999999998,1.4000000000000004,31986,0.38423060088788846,0.3897743091060771,-2.0329583509071236
7,1.4000000000000004,1.5,28007,0.3479487271039383,0.34829348333617094,-0.12110071720751378
7,1.5,1.6000000000000005,23928,0.3077983951855567,0.3094090614239745,-0.5389913599108956
7,1.6000000000000005,1.7000000000000002,20399,0.27751360360802,0.27460520860695026,0.9307139573359019
7,1.7000000000000002,1.8000000000000007,17027,0.24901626827979093,0.2446209129012902,1.3342394980419814
7,1.8000000000000007,1.9000000000000004,14537,0.21655087019329985,0.21970169095755487,-0.9175168768354283
7,1.9000000000000004,2.0,11928,0.19483568075117372,0.19979938467650574,-1.3557923227354793
7,2.0,2.1000000000000005,9770,0.18300921187308086,0.18478368184315885,-0.45190557136361803
7,2.1000000000000005,2.2,7957,0.17029031041849943,0.1741482459602912,-0.9074423550538575
7,2.2,2.3000000000000007,6417,0.16954963378525792,0.16779830549985372,0.37542699590135326
7,2.3000000000000007,2.4000000000000004,4946,0.17124949454104327,0.16547444083619992,1.092943725007969
7,2.4000000000000004,2.5,3880,0.1824742268041237,0.16714036934728996,2.560004329370359
7,2.5,2.6000000000000005,3108,0.1657014157014157,0.17277031332981743,-1.0424244307366293
7,2.6000000000000005,2.7,2317,0.18429003021148035,0.18271443618765826,0.1962609952350048
7,2.7,2.8000000000000007,1839,0.1984774333877107,0.19721430345368005,0.13613502452879936
7,2.8000000000000007,2.9000000000000004,1423,0.2101194659170766,0.21621870854801503,-0.5589002183304002
7,2.9000000000000004,3.0,1057,0.24219489120151372,0.23982987883211196,0.18007933093282752
8,-3.0,-2.9,1054,0.3709677419354839,0.3781809040228865,-0.4829077457330336
8,-2.9,-2.8,1386,0.4393939393939394,0.42010675279713583,1.4547777171294622
8,-2.8,-2.7,1864,0.476931330472103,0.4604045332993999,1.4315539163339777
8,-2.7,-2.6,2343,0.4861288945795988,0.496770366494644,-1.0302127090465298
8,-2.6,-2.5,3067,0.5154874470166286,0.5248650409389266,-1.0399584644700408
8,-2.5,-2.4,3955,0.5360303413400759,0.5428490594832792,-0.8608086633786988
8,-2.4,-2.3,5089,0.5445077618392612,0.5482176774589639,-0.531788722070986
8,-2.3,-2.2,6361,0.5396950165068386,0.5406463939501494,-0.15225982550427927
8,-2.2,-2.1,8120,0.5226600985221674,0.5209216017929703,0.3135901511838047
8,-2.1,-2.0,10070,0.47765640516385305,0.49115150188888984,-2.7088736595513674
8,-2.0,-1.9,11842,0.4501773349096436,0.45432542188870373,-0.9065880761672345
8,-1.9,-1.7999999999999998,14500,0.41220689655172416,0.41321729843143123,-0.2470872002696051
8,-1.7999999999999998,-1.7,17336,0.37211582833410245,0.3713115092623853,0.21918753642634153
8,-1.7,-1.5999999999999999,20471,0.3340335108201847,0.3308521449824146,0.9673978547266517
8,-1.5999999999999999,-1.5,23785,0.2945553920538154,0.29345755225386744,0.37183372247963264
8,-1.5,-1.4,27920,0.2568409742120344,0.2607412996351899,-1.484415278245022
8,-1.4,-1.2999999999999998,32201,0.23368839477034875,0.23302906560519332,0.2798610547569183
8,-1.2999999999999998,-1.2,36469,0.20765581726946172,0.21026789831184325,-1.224114921308477
8,-1.2,-1.0999999999999999,41128,0.1893600466835246,0.19258572611859193,-1.658936420331063
8,-1.0999999999999999,-1.0,45929,0.1811491650155675,0.1795325808133849,0.9026918435991818
8,-1.0,-0.8999999999999999,51039,0.17280902839005466,0.17082408888998366,1.1915175890728182
8,-0.8999999999999999,-0.7999999999999998,55987,0.16505617375462162,0.16627068615278,-0.7718362483034914
8,-0.7999999999999998,-0.6999999999999997,60225,0.1675882108758821,0.16572114748350558,1.232261513639565
8,-0.6999999999999997,-0.5999999999999996,64480,0.17146401985111662,0.16914423474518162,1.5713352438321329
8,-0.5999999999999996,-0.5,68049,0.17471233963761407,0.17667286871461166,-1.3409513367621713
8,-0.5,-0.3999999999999999,71898,0.19160477342902446,0.188494344213722,2.1324742218986543
8,-0.3999999999999999,-0.2999999999999998,74449,0.20529489986433666,0.2048824846091564,0.27880212488025535
8,-0.2999999999999998,-0.19999999999999973,76889,0.22641730286516926,0.2261797437213914,0.15745518145830437
8,-0.19999999999999973,-0.09999999999999964,78946,0.25142502470042816,0.252496274388426,-0.6928218973955242
8,-0.09999999999999964,0.0,79713,0.2836927477324903,0.2838644332655645,-0.10750908510886106
8,0.0,0.10000000000000009,79696,0.32065599277253565,0.31987916835131514,0.4701702163517037
8,0.10000000000000009,0.20000000000000018,78706,0.3598200899550225,0.35959149620317205,0.1336395562224593
8,0.20000000000000018,0.30000000000000027,76963,0.4012967269986877,0.4014018438237026,-0.059491628862618245
8,0.30000000000000027,0.40000000000000036,74955,0.4422253352011207,0.44301509224938496,-0.4352741139711489
8,0.40000000000000036,0.5,72611,0.47852253790747956,0.4814952903944015,-1.6031995620418065
8,0.5,0.6000000000000001,68472,0.5112308680920669,0.5136886144170394,-1.2867268794104287
8,0.6000000000000001,0.7000000000000002,64529,0.5359605758651149,0.5363625813021842,-0.20478159375110955
8,0.7000000000000002,0.8000000000000003,59986,0.5473943920248058,0.5474147012242616,-0.009993308780198771
8,0.8000000000000003,0.9000000000000004,55132,0.546361459769281,0.5455917592832811,0.36296657561126267
8,0.9000000000000004,1.0,51254,0.5313341397744566,0.5310871142350841,0.1120667488084699
8,1.0,1.1000000000000005,45665,0.5098872221613927,0.5055129553200813,1.869620234012285
8,1.1000000000000005,1.2000000000000002,41280,0.46967054263565894,0.47124255595111364,-0.6398461570688468
8,1.2000000000000002,1.2999999999999998,36854,0.4348510338090845,0.43168529834633457,1.2269838950001979
8,1.2999999999999998,1.4000000000000004,32395,0.3884241395277049,0.38967442461584745,-0.4614411357118163
8,1.4000000000000004,1.5,28168,0.35064612326043737,0.3482578127013893,0.8413572740705436
8,1.5,1.6000000000000005,24088,0.309158087014281,0.3093959446816573,-0.0798630066202318
8,1.6000000000000005,1.7000000000000002,20581,0.2747194013896312,0.27469767176889126,0.006983905555060897
8,1.7000000000000002,1.8000000000000007,17317,0.24363342380319916,0.24468748591428485,-0.32265122003884183
8,1.8000000000000007,1.9000000000000004,14447,0.21464663944071433,0.21971484993738372,-1.4712521286025357
8,1.9000000000000004,2.0,12143,0.20629169068599193,0.19988901546775406,1.7642287254237394
8,2.0,2.1000000000000005,9804,0.19073847409220726,0.18482293614694717,1.5090095465633253
8,2.1000000000000005,2.2,7777,0.1753889674681754,0.17416166811144673,0.28538605603431816
8,2.2,2.3000000000000007,6289,0.17315948481475593,0.16778909639534495,1.1397193628431654
8,2.3000000000000007,2.4000000000000004,5152,0.16789596273291926,0.16547783791809245,0.46706549530503794
8,2.4000000000000004,2.5,3998,0.16758379189594796,0.16715385999873916,0.07285854070794108
8,2.5,2.6000000000000005,3081,0.1733203505355404,0.17286895890111478,0.06626034414685154
8,2.6000000000000005,2.7,2387,0.1922915793883536,0.1826955338301935,1.2132843877197421
8,2.7,2.8000000000000007,1850,0.1827027027027027,0.1969028245233456,-1.5359175827021383
8,2.8000000000000007,2.9000000000000004,1380,0.23695652173913043,0.2162198785328896,1.8712554003164152
8,2.9000000000000004,3.0,1048,0.2318702290076336,0.2397719331655003,-0.5991427174094122
9,-3.0,-2.9,993,0.36153071500503525,0.37794241006385965,-1.066596004137057
9,-2.9,-2.8,1399,0.40600428877769834,0.4201096808138539,-1.0689065650287706
9,-2.8,-2.7,1887,0.4541600423953365,0.46085947435581953,-0.5838330577317716
9,-2.7,-2.6,2356,0.49193548387096775,0.49628622726130134,-0.42237002348771996
9,-2.6,-2.5,3140,0.5159235668789809,0.5247310012254485,-0.9882711867064589
9,-2.5,-2.4,3989,0.5412384056154425,0.5427379260275501,-0.19011077129393616
9,-2.4,-2.3,5218,0.5429283250287467,0.5482075963493314,-0.7662738995498676
9,-2.3,-2.2,6415,0.5413873733437257,0.5407606599738096,0.10072683857539833
9,-2.2,-2.1,7814,0.5232915280266189,0.5209027305680325,0.42269378952668507
9,-2.1,-2.0,9774,0.4918150194393288,0.49136696284727394,0.08860613219639214
9,-2.0,-1.9,11772,0.4589704383282365,0.45417262081364534,1.0455160858910117
9,-1.9,-1.7999999999999998,14475,0.41146804835924006,0.4132318477757849,-0.43095142520039764
9,-1.7999999999999998,-1.7,17342,0.36293391765655636,0.37131090018295104,-2.283233805132277
9,-1.7,-1.5999999999999999,20679,0.33381691571159144,0.3306620477777494,0.9643419282522014
9,-1.5999999999999999,-1.5,23797,0.29495314535445644,0.2934345505327638,0.5144831991935302
9,-1.5,-1.4,27923,0.2549153027969774,0.2607886328144578,-2.235305029278486
9,-1.4,-1.2999999999999998,31827,0.2341408238288246,0.2330091237670783,0.4775816475064619
9,-1.2999999999999998,-1.2,36373,0.2107607291122536,0.2103961218490103,0.17060485093619882
9,-1.2,-1.0999999999999999,41055,0.19145049324077457,0.19256821406310282,-0.5743427554831428
9,-1.0999999999999999,-1.0,45660,0.18140604467805518,0.17954186771892225,1.0378725077997193
9,-1.0,-0.8999999999999999,50763,0.17093158402773673,0.17081995715764978,0.06682649189737239
9,-0.8999999999999999,-0.7999999999999998,55169,0.1637332559952147,0.1662766117324296,-1.6044570257968767
9,-0.7999999999999998,-0.6999999999999997,60244,0.1670207821525795,0.16572146138637128,0.8576860894004494
9,-0.6999999999999997,-0.5999999999999996,64789,0.16894843260430012,0.1691551749143743,-0.14037100171651576
9,-0.5999999999999996,-0.5,68669,0.1789162504186751,0.17664150380749466,1.5630487586301616
9,-0.5,-0.3999999999999999,71781,0.18699934523063205,0.18849672418748967,-1.0257450633165495
9,-0.3999999999999999,-0.2999999999999998,75093,0.20653056876140252,0.20489647819251136,1.1094219790202613
9,-0.2999999999999998,-0.19999999999999973,77076,0.22555659349213764,0.2261827245835919,-0.41550468758195497
9,-0.19999999999999973,-0.09999999999999964,78895,0.25137207681095125,0.25246458924993026,-0.7063744943401333
9,-0.09999999999999964,0.0,79285,0.28477013306426185,0.2839096257204708,0.5373733439741584
9,0.0,0.10000000000000009,79585,0.3183388829553308,0.319944281875198,-0.970932753939843
9,0.10000000000000009,0.20000000000000018,79547,0.35952330069015803,0.35970584253534527,-0.10727803833245766
9,0.20000000000000018,0.30000000000000027,77376,0.3983922663358147,0.40152360872125104,-1.7768658455017006
9,0.30000000000000027,0.40000000000000036,74771,0.4460686629843121,0.44307847136718165,1.645994146811496
9,0.40000000000000036,0.5,72280,0.47725511898173767,0.4815751864180295,-2.3244738101636697
9,0.5,0.6000000000000001,68868,0.5135912179822268,0.5135673566805375,0.01252831907575422
9,0.6000000000000001,0.7000000000000002,63950,0.5353713838936669,0.5363275125896867,-0.4848595181119295
9,0.7000000000000002,0.8000000000000003,60797,0.5468197443952827,0.5474092102531795,-0.2920053607794553
9,0.8000000000000003,0.9000000000000004,55651,0.5460099548974862,0.5455967167894791,0.19578537460130727
9,0.9000000000000004,1.0,50585,0.532687555599486,0.5311374485811952,0.6986285428000218
9,1.0,1.1000000000000005,46142,0.5064799965324434,0.5054888540014504,0.4258341487232583
9,1.1000000000000005,1.2000000000000002,41481,0.4710831465008076,0.47127552721293764,-0.07849355274806198
9,1.2000000000000002,1.2999999999999998,36464,0.4339622641509434,0.43158002868939516,0.9184415125833301
9,1.2999999999999998,1.4000000000000004,32130,0.3906629318394024,0.38978161589505866,0.3239169469656359
9,1.4000000000000004,1.5,28000,0.3482857142857143,0.34827409399270454,0.004081342268115253
9,1.5,1.6000000000000005,24352,0.3071205650459921,0.30948731209887886,-0.7989358447281071
9,1.6000000000000005,1.7000000000000002,20472,0.2767682688550215,0.27461070959177913,0.6916694041703223
9,1.7000000000000002,1.8000000000000007,17288,0.24566173068024064,0.24464799340020849,0.31006466170141195
9,1.8000000000000007,1.9000000000000004,14388,0.22442313038643313,0.2196730847786702,1.376167433743908
9,1.9000000000000004,2.0,11943,0.20706690111362305,0.19983756851275405,1.975728547750648
9,2.0,2.1000000000000005,9692,0.18592653735039208,0.18472795829457087,0.3040575540076294
9,2.1000000000000005,2.2,7943,0.17701120483444543,0.17413193014975248,0.6766760965354748
9,2.2,2.3000000000000007,6333,0.16121901152692247,0.16780142918382154,-1.4017768016648482
9,2.3000000000000007,2.4000000000000004,5114,0.1630817364098553,0.16547428909270928,-0.4604227226616094
